title,sales_price,low_estimate,high_estimate,signature,size,created,medium,auction_lot,auction_house,auction_date
"Paysanne assise, vue de dos","$3,171",n/a,n/a,Stamped,"9.45"" x 7.87""",not given,Chalk,1025,Hauswedell & Nolte,06/09/1989
Scene de rue,"$30,000",n/a,n/a,Stamped,"13.00"" x 24.00""",not given,Watercolor and pencil / Paper,101,"Christie's New York, Rockefeller Center",05/11/1989
La ronde,"$1,600,000",n/a,n/a,Stamped,"25.59"" x 31.89""",not given,Paper,29,"Christie's New York, Rockefeller Center",05/10/1989
Etang de Montfoucault,"$90,000",n/a,n/a,Signed,"10.24"" x 14.57""",not given,Pastel / Board,111,Sotheby's New York,05/10/1989
Hampton Court Green,"$95,000",n/a,n/a,Inscribed and Signed,"6.69"" x 9.84""",1890,Watercolor and pencil / Board,112,Sotheby's New York,05/10/1989
Vachere sur le chemin,"$27,000",n/a,n/a,Stamped,"8.66"" x 6.69""",not given,Wash,118,Sotheby's New York,05/10/1989
La cuisiniere,"$31,000",n/a,n/a,Stamped,"15.75"" x 9.06""",not given,Charcoal,119,Sotheby's New York,05/10/1989
Etudes de paysannes,"$3,960",n/a,n/a,Signed Initials,"7.09"" x 4.33""",not given,Watercolor / Paper,129,Christie's Monaco,05/03/1989
Vue d'un chateau,"$9,680",n/a,n/a,Signed Monogram,"5.51"" x 7.48""",not given,Watercolor and pencil / Paper,80,Germann,04/19/1989
La moisson a Eragny,"$5,940",n/a,n/a,Stamped,"3.94"" x 7.87""",not given,Wash,86,Guy Loudmer,04/14/1989
Vue de Rouen,"$4,224",n/a,n/a,Stamped,"5.91"" x 3.94""",not given,Crayon / Paper,61,Arcole,04/11/1989
Enfant a la pomme,"$47,520",n/a,n/a,Stamped,"8.27"" x 6.30""",not given,Crayon / Paper,5,Ader Nordmann,04/08/1989
"Route de St. Germain, Louveciennes","$272,890",n/a,n/a,Inscribed and Signed,"11.81"" x 19.29""",1871,Watercolor / Paper,7,"Sotheby's London, New Bond Street",04/04/1989
Paysage d'Eragny,"$109,160",n/a,n/a,Stamped,"4.72"" x 7.87""",not given,Watercolor / Paper,13,"Sotheby's London, New Bond Street",04/04/1989
Jour de marche,"$5,540",n/a,n/a,Signed Initials,"7.87"" x 5.51""",not given,Pencil / Paper,312,Guy Loudmer,04/04/1989
"Hyde Park, London","$661,560",n/a,n/a,Signed and Dated,"21.26"" x 25.59""",1890,Paper,11,"Christie's London, King Street",04/03/1989
Scene de marche,"$54,250",n/a,n/a,Monogram,"8.66"" x 8.27""",not given,Crayon / Paper,163,Perrin,03/19/1989
"Gardeuse, D'Oies","$21,000",n/a,n/a,Signed,"8.00"" x 17.00""",not given,Charcoal,23,Sotheby's New York,02/16/1989
"Haymaking, Eragny","$3,750",n/a,n/a,Stamped,"4.00"" x 7.00""",not given,Wash,3,Sotheby's New York,02/14/1989
Peasant women peeling vegetables. Women at the market. The digger,"$5,750",n/a,n/a,Stamped,Dimensions not available,not given,Crayon / Paper,4,Sotheby's New York,02/14/1989
Un champ a Eragny,"$10,000",n/a,n/a,Signed and Dated,"5.12"" x 6.30""",1890,Watercolor / Paper,607,Gordon Galleries,01/02/1989
Landscape,$800,n/a,n/a,Signed Initials,"5.12"" x 3.94""",not given,Charcoal,608,Gordon Galleries,01/02/1989
La ramasseuse de pomme de terre,"$8,220",n/a,n/a,Stamped,"7.48"" x 5.91""",not given,Crayon / Paper,680,Galerie Pierre-Yves Gabus,12/03/1988
Riviere et pont,"$6,770",n/a,n/a,Signed Monogram,"7.48"" x 8.66""",not given,Charcoal,717,Galerie Pierre-Yves Gabus,12/03/1988
Study of bathers,"$6,580",n/a,n/a,Signed Initials,"5.91"" x 8.27""",not given,Wash,940,Waddington's,11/30/1988
Paysanne bechant,"$2,977",n/a,n/a,Stamped,"6.69"" x 6.69""",not given,Ink / Paper,313,"Christie's London, King Street",11/29/1988
Gardeuses de vaches,"$9,100",n/a,n/a,Signed Initials,"6.30"" x 8.27""",not given,Charcoal,314,"Christie's London, King Street",11/29/1988
Vue de Rouen,"$1,980",n/a,n/a,Stamped,"5.91"" x 3.94""",not given,Crayon / Paper,39,Arcole,11/22/1988
Deux etudes d'une femme au chapeau. Femme au puits. Two drawings,"$4,200",n/a,n/a,Signed,Dimensions not available,not given,Chalk,17,"Christie's New York, Rockefeller Center",11/17/1988
Paysanne de dos. Paysanne allongee,"$135,000",n/a,n/a,Signed Initials,"18.50"" x 14.96""",not given,Charcoal,103,"Christie's New York, Rockefeller Center",11/15/1988
"Paysanne et sa fillette, Eragny","$320,000",n/a,n/a,Signed,"10.24"" x 9.06""",not given,Gouache / Linen,105,"Christie's New York, Rockefeller Center",11/15/1988
"Portrait de pere Papeille, Pontoise","$170,000",n/a,n/a,Signed,"21.65"" x 18.11""",not given,Pastel / Paper,111,"Christie's New York, Rockefeller Center",11/15/1988
"Portrait du fils de l'artiste, Ludovic-Rodolphe","$55,000",n/a,n/a,Stamped,"12.20"" x 9.45""",not given,Watercolor and pencil / Paper,104,Sotheby's New York,11/12/1988
Group of sketches,"$13,000",n/a,n/a,Signed Initials,Dimensions not available,not given,Pencil / Paper,2811,Bonhams California,11/09/1988
La roue,"$1,272",n/a,n/a,Stamped,"5.91"" x 7.09""",not given,Pencil / Paper,29,Grogan & Company,10/28/1988
Farmer's head,"$1,548",n/a,n/a,Signed,"3.54"" x 2.36""",not given,Wash,1661,"Dobiaschofsky Auktionen, Bern",10/28/1988
La Charette a Bois,"$10,580",n/a,n/a,Stamped,"4.72"" x 7.87""",not given,Watercolor and ink / Paper,544,"Christie's London, King Street",10/21/1988
Paysanne ramassant des choux,"$16,900",n/a,n/a,Stamped,"12.20"" x 9.06""",not given,Crayon / Paper,39,Offret,10/19/1988
Une paysanne broie de pommes,"$1,250",n/a,n/a,Stamped,"5.00"" x 6.00""",not given,Charcoal,62,Sotheby's New York,10/07/1988
"Bord de Seine, pres de Rouen","$24,000",n/a,n/a,Stamped,"6.00"" x 9.00""",not given,Watercolor / Paper,9,"Christie's New York, Rockefeller Center",10/06/1988
"Village scene, Charigny","$2,600",n/a,n/a,Stamped,"4.00"" x 6.00""",not given,Pencil / Paper,7,Sotheby's New York,10/05/1988
Village,"$1,600",n/a,n/a,Stamped,"6.00"" x 8.00""",not given,Wash,10,Sotheby's New York,10/05/1988
Seated Breton woman,"$2,500",n/a,n/a,Signed Initials,"5.00"" x 7.00""",not given,Watercolor and pencil / Paper,18,Sotheby's New York,10/05/1988
Le marche,"$52,920",n/a,n/a,Signed Initials,"9.45"" x 7.48""",not given,Watercolor and pencil / Paper,306,"Sotheby's London, New Bond Street",06/29/1988
Quatre paysannes,"$36,390",n/a,n/a,Signed Initials,"11.02"" x 9.06""",not given,Charcoal,315,"Christie's London, King Street",06/28/1988
"Londres, Kensington Gardens","$21,120",n/a,n/a,Stamped,"5.91"" x 9.45""",not given,Watercolor / Paper,47,Arcole,06/24/1988
Woman in an interior,"$2,500",n/a,n/a,Signed,"3.00"" x 4.00""",not given,Watercolor / Paper,2834,Bonhams California,06/09/1988
"Paysanne et sa fillette, Eragny","$232,220",n/a,n/a,Signed,"10.24"" x 9.06""",not given,Oil,5095,"Galerie Koller, AG, Zurich",06/03/1988
Vue de Troyes,"$2,508",n/a,n/a,Stamped,"6.30"" x 3.94""",not given,Crayon / Paper,62,Lenormand,05/25/1988
La vache,"$3,638",n/a,n/a,Stamped,"7.48"" x 10.24""",not given,Charcoal,153,"Christie's London, King Street",05/17/1988
Trois etudes de travailleur et d'une femme,"$1,800",n/a,n/a,Stamped,"12.00"" x 9.00""",not given,Pencil / Paper,3,"Christie's New York, Rockefeller Center",05/13/1988
Femme a la barriere,"$17,000",n/a,n/a,Stamped,"6.69"" x 4.72""",not given,Ink / Paper,102,Sotheby's New York,05/11/1988
Coastal landscape with figures on causeway,"$2,250",n/a,n/a,Stamped,"5.00"" x 8.00""",not given,Pencil / Paper,2840,Sotheby's New York,04/29/1988
Paysage a la meule,"$1,650",n/a,n/a,Stamped,"4.72"" x 6.30""",not given,Crayon / Paper,47,Couturier & Nicolay,04/15/1988
"Lower Norwood, London","$11,580",n/a,n/a,Stamped,"6.30"" x 7.09""",not given,Charcoal,302,"Sotheby's London, New Bond Street",03/30/1988
Vue du pont de Battersea,"$22,330",n/a,n/a,Stamped,"4.72"" x 6.69""",not given,Watercolor and pencil / Paper,304,"Sotheby's London, New Bond Street",03/30/1988
Paysannes ramassant des herbes,"$55,440",n/a,n/a,Signed and Dated,"11.81"" x 23.23""",1890,Watercolor / Paper,8,Guy Loudmer,03/21/1988
Etude pour un eventail-la vachere,"$4,800",n/a,n/a,Signed Initials,"13.00"" x 19.00""",not given,Chalk,3,"Christie's New York, Rockefeller Center",02/18/1988
Village with windmill,"$3,000",n/a,n/a,Stamped,"4.00"" x 3.00""",not given,Watercolor and pencil / Paper,3,Sotheby's New York,02/18/1988
Paysanne a la faux,"$2,400",n/a,n/a,Stamped,"10.00"" x 7.00""",not given,Pencil / Paper,4,"Christie's New York, Rockefeller Center",02/18/1988
Studies of women at work,"$3,800",n/a,n/a,Stamped,"13.00"" x 8.00""",not given,Chalk,5,"Christie's New York, Rockefeller Center",02/18/1988
Sortie de bois,"$5,000",n/a,n/a,Signed Initials,"11.00"" x 9.00""",not given,Pencil / Paper,5,Sotheby's New York,02/18/1988
Chemin au bois. Femme assis dans le paysage,"$2,500",n/a,n/a,Stamped,"8.00"" x 5.00""",not given,Pencil / Paper,6,Sotheby's New York,02/18/1988
Marche a Pontoise,"$3,250",n/a,n/a,Signed Initials,"5.00"" x 8.00""",not given,Charcoal,7,Sotheby's New York,02/18/1988
St. Thomas,"$3,000",n/a,n/a,Stamped,"9.00"" x 12.00""",not given,Pencil / Paper,8,Sotheby's New York,02/18/1988
Cheval au tir,"$2,800",n/a,n/a,Stamped,"8.00"" x 13.00""",not given,Chalk,1,"Christie's New York, Rockefeller Center",12/16/1987
Femme au champs,"$3,800",n/a,n/a,Stamped,"9.00"" x 7.00""",not given,Charcoal,7,"Christie's New York, Rockefeller Center",12/16/1987
Etudes de jardinier,"$3,200",n/a,n/a,Stamped,"8.00"" x 12.00""",not given,Chalk,10,"Christie's New York, Rockefeller Center",12/16/1987
Etude de femmes assises et accroupies,"$1,056",n/a,n/a,Stamped,"4.33"" x 7.87""",not given,Crayon / Paper,53,Ader Nordmann,12/11/1987
Sept personnages,"$2,480",n/a,n/a,Stamped,"6.69"" x 4.33""",not given,Pencil / Paper,510,"Christie's London, King Street",12/04/1987
Etude de fleurs,$826,n/a,n/a,Stamped,"8.66"" x 6.69""",not given,Pencil / Paper,554,"Christie's London, King Street",12/04/1987
Marche de Dieppe,"$5,790",n/a,n/a,Stamped,"6.69"" x 4.33""",not given,Watercolor / Paper,310,"Christie's London, King Street",12/01/1987
Eragny,"$13,560",n/a,n/a,Inscribed and Signed,"4.72"" x 6.69""",1890,Watercolor / Paper,146,Phillips de Pury & Co. (see Phillips),11/30/1987
Scene de marche,"$42,240",n/a,n/a,Signed Monogram,"8.66"" x 6.69""",not given,Crayon / Paper,19,Francis Briest,11/24/1987
Le rouleau,$528,n/a,n/a,Signed Monogram,"6.69"" x 9.06""",not given,Charcoal,63,Francis Briest,11/24/1987
"Souvenirs des iles, Venezuela","$4,620",n/a,n/a,unknown,"7.48"" x 9.06""",not given,Crayon / Paper,317,Ader Nordmann,11/22/1987
Bords de riviere,"$14,000",n/a,n/a,Stamped,"9.00"" x 11.00""",not given,Charcoal,101,"Christie's New York, Rockefeller Center",11/11/1987
Femmes arranchant des herbes,"$120,000",n/a,n/a,Signed and Dated,"11.00"" x 22.00""",1890,Gouache,103,"Christie's New York, Rockefeller Center",11/11/1987
Village and old mill,$800,n/a,n/a,Stamped,"3.00"" x 3.00""",not given,Watercolor and pencil / Paper,76,Hanzel Galleries,10/25/1987
Les paysannes. Femme jouant avec un chien,"$4,000",n/a,n/a,Stamped,"6.00"" x 9.00""",not given,Ink / Paper,5,"Christie's New York, Rockefeller Center",10/08/1987
L'arbre et vue de village. La foret,"$3,500",n/a,n/a,Stamped,Dimensions not available,not given,Pencil / Paper,16,"Christie's New York, Rockefeller Center",10/08/1987
Dans le jardin. Etude d'arbre. Paysage. Tete de femme,"$1,700",n/a,n/a,Stamped,Dimensions not available,not given,Pencil / Paper,19,"Christie's New York, Rockefeller Center",10/08/1987
Paysage,"$14,000",n/a,n/a,Signed and Dated,"10.00"" x 13.00""",1888,Charcoal,8,Sotheby's New York,10/07/1987
Deux paysannes cueillant des choux,"$3,500",n/a,n/a,Signed Initials,"4.00"" x 6.00""",not given,Charcoal,151,Sotheby's New York,10/07/1987
Figures in an interior,"$1,200",n/a,n/a,Signed Initials,"3.00"" x 5.00""",not given,Charcoal,1,Sotheby's New York,10/06/1987
Studies of faces,"$1,384",n/a,n/a,Signed,"7.09"" x 5.91""",not given,Pencil / Paper,115,"Bruun Rasmussen, Copenhagen",09/15/1987
"The Round Pond, Kensington Gardens, with Kensington Palace beyond","$18,190",n/a,n/a,Stamped,"4.72"" x 7.09""",not given,Charcoal,321,"Christie's London, King Street",06/30/1987
Village dans la vallee,"$18,190",n/a,n/a,Stamped,"8.27"" x 10.63""",not given,Pencil / Paper,321 a,"Christie's London, King Street",06/30/1987
"Femme allongee, les bras leves","$4,134",n/a,n/a,Stamped,"12.60"" x 8.66""",not given,Pencil / Paper,327,"Christie's London, King Street",06/30/1987
Paysanne assise,"$5,020",n/a,n/a,Stamped,"10.63"" x 7.87""",not given,Crayon / Paper,23,Renaud,06/23/1987
Les carrieres du chou - Pontoise,"$5,410",n/a,n/a,Signed,"4.72"" x 5.12""",not given,Watercolor / Paper,65,Blache Versailles,06/10/1987
Les Antilles. Etude de jeune garcon,$528,n/a,n/a,unknown,"7.87"" x 10.24""",not given,Pencil / Paper,17,Chambelland & Giafferi,06/05/1987
Paysanne agenouillee,"$1,848",n/a,n/a,Stamped,"6.30"" x 7.48""",not given,Charcoal,94,Blache Versailles,05/17/1987
Paysage,"$26,000",n/a,n/a,Inscribed and Signed,"6.00"" x 9.00""",1890,Watercolor and pencil / Paper,102,"Christie's New York, Rockefeller Center",05/13/1987
Paysanne assise epluchant un chou,"$95,000",n/a,n/a,Stamped,"23.00"" x 16.00""",not given,Pastel / Paper,104,"Christie's New York, Rockefeller Center",05/13/1987
La Bergere,"$22,000",n/a,n/a,Signed Initials,"7.00"" x 6.00""",not given,Watercolor / Paper,104,Sotheby's New York,05/12/1987
Paysannes Ramassant des Herbes,"$65,000",n/a,n/a,Signed and Dated,"12.00"" x 23.00""",1890,Watercolor / Paper,107,Sotheby's New York,05/12/1987
Les deux Faneuses,"$110,000",n/a,n/a,Signed Initials,"24.00"" x 18.00""",not given,Charcoal,108,Sotheby's New York,05/12/1987
Gardeuses de moutons,"$440,000",n/a,n/a,Signed,"24.00"" x 18.00""",not given,Gouache,37,Sotheby's New York,05/11/1987
Etude de femme. Paysanne des environ de Pontoise,"$1,100",n/a,n/a,Stamped,Dimensions not available,not given,Pencil / Paper,70,"Christie's New York, Rockefeller Center",05/06/1987
Paysage Caracas. Figure studies,"$3,000",n/a,n/a,Stamped,"11.00"" x 12.00""",not given,Paper,71,"Christie's New York, Rockefeller Center",05/06/1987
Au parc. Paysage,"$3,000",n/a,n/a,Stamped,Dimensions not available,not given,Pencil / Paper,72,"Christie's New York, Rockefeller Center",05/06/1987
Harvesters,"$2,700",n/a,n/a,unknown,"6.00"" x 8.00""",not given,Pencil / Paper,11,Sotheby's New York,04/10/1987
Scene de port,"$4,134",n/a,n/a,Stamped,"4.33"" x 6.30""",not given,Pencil / Paper,208,"Christie's London, King Street",03/31/1987
Paysage aux Arbres,"$9,100",n/a,n/a,Stamped,"7.87"" x 4.72""",not given,Watercolor / Paper,11,"Sotheby's London, New Bond Street",02/25/1987
Paysanne debout. Vieille femme. Femme cueillant. Paysanne avec corbeille,"$3,200",n/a,n/a,Stamped,Dimensions not available,not given,Paper,9,"Christie's New York, Rockefeller Center",02/12/1987
Au marche. Etudes d'homme,"$1,700",n/a,n/a,Stamped,Dimensions not available,not given,Paper,12,"Christie's New York, Rockefeller Center",02/12/1987
"Paysage a Eragny, temps clair","$27,000",n/a,n/a,Inscribed and Signed,"9.00"" x 11.00""",1890,Watercolor and pencil / Paper,25,"Christie's New York, Rockefeller Center",02/12/1987
Deux femmes. Etude d'un homme vue de dos. Etude d'un dindon,"$3,000",n/a,n/a,Stamped,Dimensions not available,not given,Chalk,53,"Christie's New York, Rockefeller Center",02/12/1987
Jeune fille en profil. Homme au travail,"$2,700",n/a,n/a,Stamped,Dimensions not available,not given,Chalk,55,"Christie's New York, Rockefeller Center",02/12/1987
Paysans,"$5,000",n/a,n/a,Inscribed,"8.00"" x 6.00""",not given,Wash,15,Sotheby's New York,02/11/1987
Grancy,"$2,500",n/a,n/a,Signed Initials,"6.00"" x 4.00""",not given,Charcoal / Board,16,Sotheby's New York,02/11/1987
Paysage avec une maison. Paysage,"$1,400",n/a,n/a,Stamped,Dimensions not available,not given,Pencil / Paper,57,"Christie's New York, Rockefeller Center",02/11/1987
Etude de Paysanne. Femmes au Jardin,"$1,500",n/a,n/a,Stamped,Dimensions not available,not given,Pencil / Paper,65,"Christie's New York, Rockefeller Center",02/11/1987
Dieppe,"$7,520",n/a,n/a,Signed Initials,"4.33"" x 6.69""",not given,Charcoal,17,Guy Loudmer,12/08/1986
St. Charles,"$17,370",n/a,n/a,Signed and Dated,"11.02"" x 8.27""",1889,Watercolor and pencil / Paper,405,"Sotheby's London, New Bond Street",12/03/1986
Les gardeuses de vaches,"$347,320",n/a,n/a,Signed and Dated,"11.81"" x 9.45""",1880,Gouache / Linen,407,"Sotheby's London, New Bond Street",12/03/1986
Le repos des moissonneurs,"$727,720",n/a,n/a,Signed and Dated,"20.87"" x 25.59""",1887,Gouache,9,"Sotheby's London, New Bond Street",12/02/1986
Gelee blanche a Eragny,"$11,220",n/a,n/a,Signed,"5.12"" x 7.87""",not given,Watercolor / Paper,192,Laurin Guilloux Buffetaud Tailleur,11/27/1986
Landscape,"$27,000",n/a,n/a,Signed and Dated,"6.00"" x 7.00""",1902,Pastel / Paper,28,Sotheby's New York,11/19/1986
Au Marche,"$30,000",n/a,n/a,Signed Initials,"9.00"" x 7.00""",not given,Chalk,32,Sotheby's New York,11/19/1986
Portrait d'une femme,$850,n/a,n/a,unknown,"6.00"" x 4.00""",not given,Pencil / Paper,27,"Christie's New York, Rockefeller Center",11/14/1986
Woman washing and other figures studies,"$1,812",n/a,n/a,Signed Monogram,"8.27"" x 6.69""",not given,Charcoal,2289,Van Ham Kunstauktionen,10/24/1986
Scene de village,"$1,400",n/a,n/a,Inscribed and Signed,"10.00"" x 15.00""",1852,Pencil / Paper,3,"Christie's New York, Rockefeller Center",10/09/1986
"Femme debout, vu de dos","$1,400",n/a,n/a,Signed Initials,"12.00"" x 9.00""",not given,Chalk,12,"Christie's New York, Rockefeller Center",10/09/1986
Marche au beurre a Gisors,"$1,000",n/a,n/a,Stamped,"9.00"" x 7.00""",not given,Pencil / Paper,14,"Christie's New York, Rockefeller Center",10/09/1986
Fleurs,$800,n/a,n/a,Stamped,"9.00"" x 7.00""",not given,Pencil / Paper,49,"Christie's New York, Rockefeller Center",10/09/1986
Deux paysannes cueillant des choux,"$1,800",n/a,n/a,Signed Initials,"4.00"" x 6.00""",not given,Charcoal,128,Sotheby's New York,10/08/1986
Coucher du soleil,"$5,500",n/a,n/a,Signed Initials,"5.00"" x 7.00""",1890,Watercolor / Paper,129,Sotheby's New York,10/08/1986
Eragny sur Epte,"$12,540",n/a,n/a,Signed,"5.91"" x 9.06""",not given,Watercolor / Paper,37,Laurin Guilloux Buffetaud Tailleur,06/27/1986
Paysanne appuyee a un arbre,"$66,160",n/a,n/a,Signed,"17.32"" x 10.24""",not given,Pastel / Paper,314,"Christie's London, King Street",06/24/1986
Crouching washerwoman,"$1,800",n/a,n/a,Signed Initials,"4.00"" x 6.00""",not given,Pencil / Paper,62,Phillips de Pury & Co. (see Phillips),06/21/1986
Two figures on mules,"$1,400",n/a,n/a,Signed Initials,"4.00"" x 6.00""",not given,Pencil / Paper,63,Phillips de Pury & Co. (see Phillips),06/21/1986
Joueur de flute,"$10,000",n/a,n/a,Signed Initials,"8.00"" x 4.00""",not given,Watercolor and pencil / Paper,110,"Christie's New York, Rockefeller Center",05/15/1986
Les deux paysannes,"$3,960",n/a,n/a,Signed Monogram,"12.60"" x 9.06""",not given,Pencil / Paper,48,Binoche et Godeau,05/14/1986
Retour de l'eglise a Osny,"$15,000",n/a,n/a,Signed Initials,"4.00"" x 6.00""",not given,Watercolor and pencil / Board,101,Sotheby's New York,05/14/1986
Le marche,"$2,244",n/a,n/a,Stamped,"7.09"" x 6.30""",not given,Crayon / Paper,82,Ader Nordmann,04/07/1986
Route de Gisors,"$30,600",n/a,n/a,Signed and Dated,"8.66"" x 11.42""",1888,Watercolor / Paper,312,"Sotheby's London, New Bond Street",03/26/1986
Cheval et personnages aux abords de la ville,$924,n/a,n/a,Signed Monogram,"4.33"" x 5.91""",not given,Pencil / Paper,65,Francis Briest,03/12/1986
Paysanne assise,"$10,750",n/a,n/a,Stamped,"12.60"" x 9.06""",not given,Charcoal,5,"Sotheby's London, New Bond Street",02/26/1986
Portrait de la mere de l'artiste,"$1,056",n/a,n/a,unknown,"6.69"" x 4.72""",not given,Pencil / Paper,159,Sotheby's Monaco,02/22/1986
Paysanne se penchant,"$5,500",n/a,n/a,Stamped,"9.84"" x 11.81""",not given,Charcoal,7,Sotheby's New York,02/20/1986
Femme accroupie,"$1,320",n/a,n/a,Stamped,"6.30"" x 7.48""",not given,Crayon / Paper,144,Blache Versailles,02/16/1986
Portrait de Mme Pissarro,"$3,200",n/a,n/a,Signed,"12.00"" x 9.00""",not given,Chalk,6,"Christie's New York, Rockefeller Center",02/13/1986
Mere et enfant,"$9,500",n/a,n/a,Stamped,"6.00"" x 4.00""",not given,Watercolor / Paper,7,"Christie's New York, Rockefeller Center",02/13/1986
"Lower Norwood, London","$6,800",n/a,n/a,Stamped,"6.00"" x 7.00""",not given,Chalk,9,"Christie's New York, Rockefeller Center",02/13/1986
La Fileuse,"$3,800",n/a,n/a,Stamped,"8.00"" x 4.00""",not given,Wash,10,"Christie's New York, Rockefeller Center",02/13/1986
Rue du Chat a Troyes,"$3,500",n/a,n/a,Stamped,"7.00"" x 5.00""",not given,Chalk,12,"Christie's New York, Rockefeller Center",02/13/1986
Bergere sur le bord d'une riviere,"$5,680",n/a,n/a,Signed Monogram,"13.78"" x 19.69""",not given,Charcoal,10,"Artus, Gridel & Boscher",02/10/1986
Two studies of a gardener,"$2,200",n/a,n/a,Stamped,"9.00"" x 14.00""",not given,Pencil / Paper,4,Sotheby's New York,12/18/1985
